left_context,target_word,lemma,probability
Здесь потребуется,врач,р,0.041666666666666664
Здесь потребуется,врач,сила,0.041666666666666664
Здесь потребуется,врач,твой,0.041666666666666664
Здесь потребуется,врач,уборка,0.041666666666666664
Здесь потребуется,врач,уникальный,0.041666666666666664
Он был очень,неопытным,NOT_FOUND,0.05555555555555555
Он был очень,неопытным,взволнованный,0.1111111111111111
Он был очень,неопытным,ворчливый,0.05555555555555555
Он был очень,неопытным,высокий,0.1111111111111111
Он был очень,неопытным,зло,0.05555555555555555
Он был очень,неопытным,красивый,0.1111111111111111
Он был очень,неопытным,начесть,0.05555555555555555
Он был очень,неопытным,обижный,0.05555555555555555
Он был очень,неопытным,обрадовать,0.05555555555555555
Он был очень,неопытным,привлекательный,0.05555555555555555
Он был очень,неопытным,разговорчивый,0.05555555555555555
Он был очень,неопытным,сильно,0.05555555555555555
Он был очень,неопытным,скромный,0.05555555555555555
Он был очень,неопытным,сложный,0.05555555555555555
Он был очень,неопытным,эмоциональный,0.05555555555555555
И не надо ставить это целью,всей,быть,0.014705882352941176
И не надо ставить это целью,всей,ваш,0.029411764705882353
И не надо ставить это целью,всей,вено,0.014705882352941176
И не надо ставить это целью,всей,весь,0.17647058823529413
И не надо ставить это целью,всей,все,0.014705882352941176
И не надо ставить это целью,всей,для,0.058823529411764705
И не надо ставить это целью,всей,жизнь,0.14705882352941177
И не надо ставить это целью,всей,между,0.014705882352941176
И не надо ставить это целью,всей,наш,0.058823529411764705
И не надо ставить это целью,всей,поскольку,0.014705882352941176
И не надо ставить это целью,всей,разговор,0.014705882352941176
И не надо ставить это целью,всей,свой,0.4117647058823529
И не надо ставить это целью,всей,твой,0.014705882352941176
И не надо ставить это целью,всей,устать,0.014705882352941176
В сюжете этого фильма какие-то,осы,в,0.015384615384615385
В сюжете этого фильма какие-то,осы,герой,0.015384615384615385
В сюжете этого фильма какие-то,осы,деталь,0.046153846153846156
В сюжете этого фильма какие-то,осы,диалог,0.015384615384615385
В сюжете этого фильма какие-то,осы,дыра,0.015384615384615385
В сюжете этого фильма какие-то,осы,критика,0.015384615384615385
В сюжете этого фильма какие-то,осы,не,0.03076923076923077
В сюжете этого фильма какие-то,осы,негодя,0.015384615384615385
В сюжете этого фильма какие-то,осы,неизвестный,0.015384615384615385
В сюжете этого фильма какие-то,осы,непонятный,0.046153846153846156
В сюжете этого фильма какие-то,осы,несоответствие,0.015384615384615385
В сюжете этого фильма какие-то,осы,нестыковка,0.03076923076923077
В сюжете этого фильма какие-то,осы,неточность,0.015384615384615385
В сюжете этого фильма какие-то,осы,неясный,0.03076923076923077
В сюжете этого фильма какие-то,осы,новый,0.015384615384615385
В сюжете этого фильма какие-то,осы,ошибка,0.015384615384615385
В сюжете этого фильма какие-то,осы,персонаж,0.015384615384615385
В сюжете этого фильма какие-то,осы,пришелец,0.015384615384615385
В сюжете этого фильма какие-то,осы,проблеска,0.015384615384615385
В сюжете этого фильма какие-то,осы,ситуация,0.015384615384615385
В сюжете этого фильма какие-то,осы,странность,0.015384615384615385
В сюжете этого фильма какие-то,осы,странный,0.24615384615384617
В сюжете этого фильма какие-то,осы,факт,0.015384615384615385
В сюжете этого фильма какие-то,осы,человек,0.26153846153846155
В сюжете этого фильма какие-то,осы,чудище,0.015384615384615385
В сюжете этого фильма какие-то,осы,школьник,0.015384615384615385
В сюжете этого фильма какие-то,осы,эпизод,0.015384615384615385
На запись голоса,барса,актер,0.02
На запись голоса,барса,в,0.1
На запись голоса,барса,влиять,0.1
На запись голоса,барса,выделяться,0.02
На запись голоса,барса,для,0.04
На запись голоса,барса,из,0.02
На запись голоса,барса,мочь,0.02
На запись голоса,барса,на,0.02
На запись голоса,барса,накладывать,0.02
На запись голоса,барса,наложить,0.04
На запись голоса,барса,наш,0.02
На запись голоса,барса,не,0.02
На запись голоса,барса,необходимый,0.02
На запись голоса,барса,нужный,0.02
На запись голоса,барса,откликнуться,0.02
На запись голоса,барса,певица,0.02
На запись голоса,барса,повлиять,0.02
На запись голоса,барса,пригласить,0.04
На запись голоса,барса,прийти,0.04
На запись голоса,барса,прилетать,0.02
На запись голоса,барса,рахманинов,0.02
На запись голоса,барса,собраться,0.02
На запись голоса,барса,стоматолог,0.02
На запись голоса,барса,требоваться,0.08
На запись голоса,барса,уйти,0.04
На запись голоса,барса,уходить,0.08
На запись голоса,барса,человек,0.02
На запись голоса,барса,ы,0.02
На запись голоса,барса,этот,0.02
На запись голоса,барса,я,0.04
Приблизительно в центре тайги,мопед,быть,0.06666666666666667
Приблизительно в центре тайги,мопед,лось,0.06666666666666667
Приблизительно в центре тайги,мопед,мы,0.06666666666666667
Приблизительно в центре тайги,мопед,находиться,0.4
Приблизительно в центре тайги,мопед,расположенный,0.13333333333333333
Приблизительно в центре тайги,мопед,расположиться,0.06666666666666667
Приблизительно в центре тайги,мопед,стоять,0.2
Создать настоящие шедевры вам помогут,зоркий,в,0.125
Создать настоящие шедевры вам помогут,зоркий,или,0.0625
Создать настоящие шедевры вам помогут,зоркий,кисть,0.0625
Создать настоящие шедевры вам помогут,зоркий,краска,0.0625
Создать настоящие шедевры вам помогут,зоркий,наш,0.4375
Создать настоящие шедевры вам помогут,зоркий,сосредоточенность,0.0625
Создать настоящие шедевры вам помогут,зоркий,такой,0.0625
Создать настоящие шедевры вам помогут,зоркий,учитель,0.0625
Создать настоящие шедевры вам помогут,зоркий,этот,0.0625
"Считается, что коллекционирование",раритетных,картина,0.07142857142857142
"Считается, что коллекционирование",раритетных,марка,0.5714285714285714
"Считается, что коллекционирование",раритетных,монета,0.14285714285714285
"Считается, что коллекционирование",раритетных,развивать,0.07142857142857142
"Считается, что коллекционирование",раритетных,ы,0.07142857142857142
"Считается, что коллекционирование",раритетных,это,0.07142857142857142
Старый шкаф,орехового,быть,0.08333333333333333
Старый шкаф,орехового,в,0.013888888888888888
Старый шкаф,орехового,весь,0.013888888888888888
Старый шкаф,орехового,видать,0.013888888888888888
Старый шкаф,орехового,выкинуть,0.013888888888888888
Старый шкаф,орехового,давно,0.013888888888888888
Старый шкаф,орехового,еще,0.013888888888888888
Старый шкаф,орехового,жалко,0.013888888888888888
Старый шкаф,орехового,заполнить,0.013888888888888888
Старый шкаф,орехового,из,0.027777777777777776
Старый шкаф,орехового,мирно,0.013888888888888888
Старый шкаф,орехового,не,0.013888888888888888
Старый шкаф,орехового,открываться,0.013888888888888888
Старый шкаф,орехового,падать,0.013888888888888888
Старый шкаф,орехового,пережить,0.013888888888888888
Старый шкаф,орехового,покрыть,0.013888888888888888
Старый шкаф,орехового,поскрипывать,0.013888888888888888
Старый шкаф,орехового,простоять,0.013888888888888888
Старый шкаф,орехового,пылиться,0.013888888888888888
Старый шкаф,орехового,разваливаться,0.013888888888888888
Старый шкаф,орехового,с,0.05555555555555555
Старый шкаф,орехового,скрипеть,0.08333333333333334
Старый шкаф,орехового,совсем,0.013888888888888888
Старый шкаф,орехового,стоять,0.4027777777777778
Старый шкаф,орехового,трескаться,0.013888888888888888
Старый шкаф,орехового,уже,0.041666666666666664
Старый шкаф,орехового,хранить,0.027777777777777776
Клиенты воровали из ресторана,атрибутику,вилка,0.36363636363636365
Клиенты воровали из ресторана,атрибутику,еда,0.09090909090909091
Клиенты воровали из ресторана,атрибутику,ложка,0.09090909090909091
Клиенты воровали из ресторана,атрибутику,посуда,0.18181818181818182
Клиенты воровали из ресторана,атрибутику,салфетка,0.09090909090909091
Клиенты воровали из ресторана,атрибутику,столовая,0.18181818181818182
"Думаю, большой",урон,автобус,0.02040816326530612
"Думаю, большой",урон,адронный,0.02040816326530612
"Думаю, большой",урон,беда,0.08163265306122448
"Думаю, большой",урон,взрыв,0.02040816326530612
"Думаю, большой",урон,вклад,0.061224489795918366
"Думаю, большой",урон,вопрос,0.02040816326530612
"Думаю, большой",урон,город,0.02040816326530612
"Думаю, большой",урон,дом,0.08163265306122448
"Думаю, большой",урон,заслуга,0.02040816326530612
"Думаю, большой",урон,и,0.04081632653061224
"Думаю, большой",урон,кусок,0.02040816326530612
"Думаю, большой",урон,куша,0.02040816326530612
"Думаю, большой",урон,мешок,0.02040816326530612
"Думаю, большой",урон,минус,0.02040816326530612
"Думаю, большой",урон,нос,0.02040816326530612
"Думаю, большой",урон,опыт,0.02040816326530612
"Думаю, большой",урон,ошибка,0.061224489795918366
"Думаю, большой",урон,перевес,0.02040816326530612
"Думаю, большой",урон,пирог,0.02040816326530612
"Думаю, большой",урон,плюс,0.02040816326530612
"Думаю, большой",урон,популярность,0.02040816326530612
"Думаю, большой",урон,процент,0.04081632653061224
"Думаю, большой",урон,слон,0.02040816326530612
"Думаю, большой",урон,спрос,0.02040816326530612
"Думаю, большой",урон,стол,0.02040816326530612
"Думаю, большой",урон,сюрприз,0.02040816326530612
"Думаю, большой",урон,успех,0.061224489795918366
"Думаю, большой",урон,чайник,0.04081632653061224
"Думаю, большой",урон,член,0.061224489795918366
"Думаю, большой",урон,шар,0.02040816326530612
"Думаю, большой",урон,шум,0.02040816326530612
"Думаю, большой",урон,ы,0.02040816326530612
Применение микросхемы,даст,в,0.3157894736842105
Применение микросхемы,даст,дать,0.05263157894736842
Применение микросхемы,даст,для,0.05263157894736842
Применение микросхемы,даст,зависеть,0.05263157894736842
Применение микросхемы,даст,к,0.05263157894736842
Применение микросхемы,даст,китай,0.05263157894736842
Применение микросхемы,даст,мочь,0.05263157894736842
Применение микросхемы,даст,позволить,0.15789473684210525
Применение микросхемы,даст,при,0.10526315789473684
Применение микросхемы,даст,привести,0.05263157894736842
Применение микросхемы,даст,являться,0.05263157894736842
Душа требовала,красоты,алкоголь,0.013157894736842105
Душа требовала,красоты,выпить,0.02631578947368421
Душа требовала,красоты,высокий,0.013157894736842105
Душа требовала,красоты,выход,0.013157894736842105
Душа требовала,красоты,действие,0.013157894736842105
Душа требовала,красоты,деньги,0.013157894736842105
Душа требовала,красоты,еще,0.013157894736842105
Душа требовала,красоты,зрелище,0.013157894736842105
Душа требовала,красоты,колбаса,0.013157894736842105
Душа требовала,красоты,ласка,0.013157894736842105
Душа требовала,красоты,любовь,0.10526315789473684
Душа требовала,красоты,напиться,0.013157894736842105
Душа требовала,красоты,невозможный,0.013157894736842105
Душа требовала,красоты,от,0.013157894736842105
Душа требовала,красоты,отдых,0.013157894736842105
Душа требовала,красоты,перемена,0.013157894736842105
Душа требовала,красоты,песня,0.039473684210526314
Душа требовала,красоты,пиво,0.013157894736842105
Душа требовала,красоты,пища,0.02631578947368421
Душа требовала,красоты,покой,0.10526315789473684
Душа требовала,красоты,полет,0.013157894736842105
Душа требовала,красоты,праздник,0.09210526315789473
Душа требовала,красоты,прекрасный,0.013157894736842105
Душа требовала,красоты,приключение,0.013157894736842105
Душа требовала,красоты,продолжение,0.039473684210526314
Душа требовала,красоты,развлечение,0.039473684210526314
Душа требовала,красоты,разврат,0.013157894736842105
Душа требовала,красоты,свобода,0.039473684210526314
Душа требовала,красоты,солнце,0.013157894736842105
Душа требовала,красоты,сыр,0.013157894736842105
Душа требовала,красоты,танец,0.013157894736842105
Душа требовала,красоты,что-нибудь,0.013157894736842105
Душа требовала,красоты,что-то,0.18421052631578946
Он ловко поддел концом,ножа,багор,0.007462686567164179
Он ловко поддел концом,ножа,веревка,0.014925373134328358
Он ловко поддел концом,ножа,весло,0.007462686567164179
Он ловко поддел концом,ножа,вилка,0.05223880597014925
Он ловко поддел концом,ножа,два,0.007462686567164179
Он ловко поддел концом,ножа,ее,0.007462686567164179
Он ловко поддел концом,ножа,зонт,0.007462686567164179
Он ловко поддел концом,ножа,и,0.007462686567164179
Он ловко поддел концом,ножа,игла,0.05970149253731343
Он ловко поддел концом,ножа,иголка,0.014925373134328358
Он ловко поддел концом,ножа,карандаш,0.007462686567164179
Он ловко поддел концом,ножа,клюшка,0.007462686567164179
Он ловко поддел концом,ножа,кнута,0.007462686567164179
Он ловко поддел концом,ножа,кольцо,0.007462686567164179
Он ловко поддел концом,ножа,конец,0.007462686567164179
Он ловко поддел концом,ножа,крючок,0.014925373134328358
Он ловко поддел концом,ножа,легко,0.007462686567164179
Он ловко поддел концом,ножа,ложка,0.022388059701492536
Он ловко поддел концом,ножа,лом,0.007462686567164179
Он ловко поддел концом,ножа,лопата,0.014925373134328358
Он ловко поддел концом,ножа,мочь,0.007462686567164179
Он ловко поддел концом,ножа,нитка,0.007462686567164179
Он ловко поддел концом,ножа,нож,0.1044776119402985
Он ловко поддел концом,ножа,острие,0.007462686567164179
Он ловко поддел концом,ножа,палка,0.3805970149253732
Он ловко поддел концом,ножа,петля,0.007462686567164179
Он ловко поддел концом,ножа,проволока,0.007462686567164179
Он ловко поддел концом,ножа,ракетка,0.007462686567164179
Он ловко поддел концом,ножа,ручка,0.007462686567164179
Он ловко поддел концом,ножа,свой,0.007462686567164179
Он ловко поддел концом,ножа,скальпель,0.007462686567164179
Он ловко поддел концом,ножа,трость,0.029850746268656716
Он ловко поддел концом,ножа,удочка,0.05223880597014925
Он ловко поддел концом,ножа,хвост,0.007462686567164179
Он ловко поддел концом,ножа,что,0.007462686567164179
Он ловко поддел концом,ножа,что-то,0.007462686567164179
Он ловко поддел концом,ножа,шить,0.007462686567164179
Он ловко поддел концом,ножа,шпага,0.04477611940298507
Очень тогда,злые,а,0.014705882352941176
Очень тогда,злые,быть,0.25
Очень тогда,злые,веселый,0.029411764705882353
Очень тогда,злые,видеться,0.014705882352941176
Очень тогда,злые,еще,0.014705882352941176
Очень тогда,злые,жаль,0.029411764705882353
Очень тогда,злые,испугаться,0.014705882352941176
Очень тогда,злые,когда,0.014705882352941176
Очень тогда,злые,ли,0.014705882352941176
Очень тогда,злые,мы,0.029411764705882353
Очень тогда,злые,не,0.014705882352941176
Очень тогда,злые,получаться,0.014705882352941176
Очень тогда,злые,получиться,0.014705882352941176
Очень тогда,злые,приятный,0.029411764705882353
Очень тогда,злые,рад,0.029411764705882353
Очень тогда,злые,разозлиться,0.014705882352941176
Очень тогда,злые,расстроиться,0.029411764705882353
Очень тогда,злые,река,0.014705882352941176
Очень тогда,злые,сильно,0.029411764705882353
Очень тогда,злые,сказать,0.014705882352941176
Очень тогда,злые,совершить,0.014705882352941176
Очень тогда,злые,тяжелый,0.014705882352941176
Очень тогда,злые,удивиться,0.014705882352941176
Очень тогда,злые,хороший,0.029411764705882353
Очень тогда,злые,хотеться,0.1911764705882353
Очень тогда,злые,я,0.08823529411764705
Очень тогда,злые,ясный,0.014705882352941176
В вопросе послышался упрёк,командиру,в,0.3684210526315789
В вопросе послышался упрёк,командиру,все,0.05263157894736842
В вопросе послышался упрёк,командиру,и,0.3157894736842105
В вопросе послышался упрёк,командиру,но,0.05263157894736842
В вопросе послышался упрёк,командиру,обманутый,0.05263157894736842
В вопросе послышался упрёк,командиру,относительно,0.05263157894736842
В вопросе послышался упрёк,командиру,по,0.05263157894736842
В вопросе послышался упрёк,командиру,провиниться,0.05263157894736842
В качестве примера приводится,жирность,аргумент,0.014705882352941176
В качестве примера приводится,жирность,высказывание,0.029411764705882353
В качестве примера приводится,жирность,гипербол,0.014705882352941176
В качестве примера приводится,жирность,задача,0.014705882352941176
В качестве примера приводится,жирность,и,0.014705882352941176
В качестве примера приводится,жирность,изображение,0.014705882352941176
В качестве примера приводится,жирность,история,0.058823529411764705
В качестве примера приводится,жирность,качество,0.014705882352941176
В качестве примера приводится,жирность,лучший,0.014705882352941176
В качестве примера приводится,жирность,немецкий,0.014705882352941176
В качестве примера приводится,жирность,один,0.014705882352941176
В качестве примера приводится,жирность,омерзительно,0.014705882352941176
В качестве примера приводится,жирность,опыт,0.014705882352941176
В качестве примера приводится,жирность,отдельный,0.014705882352941176
В качестве примера приводится,жирность,первый,0.014705882352941176
В качестве примера приводится,жирность,предложение,0.04411764705882353
В качестве примера приводится,жирность,различный,0.014705882352941176
В качестве примера приводится,жирность,рассказ,0.014705882352941176
В качестве примера приводится,жирность,решение,0.029411764705882353
В качестве примера приводится,жирность,с,0.014705882352941176
В качестве примера приводится,жирность,ситуация,0.029411764705882353
В качестве примера приводится,жирность,следующий,0.08823529411764705
В качестве примера приводится,жирность,слово,0.04411764705882353
В качестве примера приводится,жирность,случай,0.14705882352941177
В качестве примера приводится,жирность,стандартный,0.014705882352941176
В качестве примера приводится,жирность,статистика,0.014705882352941176
В качестве примера приводится,жирность,суждение,0.014705882352941176
В качестве примера приводится,жирность,такой,0.029411764705882353
В качестве примера приводится,жирность,текст,0.014705882352941176
В качестве примера приводится,жирность,типичный,0.014705882352941176
В качестве примера приводится,жирность,тот,0.029411764705882353
В качестве примера приводится,жирность,уравнение,0.014705882352941176
В качестве примера приводится,жирность,факт,0.014705882352941176
В качестве примера приводится,жирность,цитата,0.029411764705882353
В качестве примера приводится,жирность,что-то,0.014705882352941176
В качестве примера приводится,жирность,эксперимент,0.014705882352941176
В качестве примера приводится,жирность,это,0.014705882352941176
В качестве примера приводится,жирность,этот,0.04411764705882353
В качестве примера приводится,жирность,явление,0.014705882352941176
В тот момент,атмосфера,казаться,0.0625
В тот момент,атмосфера,когда,0.125
В тот момент,атмосфера,мы,0.0625
В тот момент,атмосфера,никто,0.0625
В тот момент,атмосфера,нужный,0.0625
В тот момент,атмосфера,он,0.3125
В тот момент,атмосфера,она,0.0625
В тот момент,атмосфера,появиться,0.0625
В тот момент,атмосфера,это,0.0625
В тот момент,атмосфера,я,0.125
У мамы есть,подруга,аккаунт,0.012345679012345678
У мамы есть,подруга,вещь,0.012345679012345678
У мамы есть,подруга,возможность,0.012345679012345678
У мамы есть,подруга,два,0.04938271604938271
У мамы есть,подруга,дочь,0.012345679012345678
У мамы есть,подруга,друг,0.012345679012345678
У мамы есть,подруга,дух,0.012345679012345678
У мамы есть,подруга,книга,0.012345679012345678
У мамы есть,подруга,котенок,0.012345679012345678
У мамы есть,подруга,кошка,0.012345679012345678
У мамы есть,подруга,красивый,0.024691358024691357
У мамы есть,подруга,лопата,0.012345679012345678
У мамы есть,подруга,любимый,0.037037037037037035
У мамы есть,подруга,любовник,0.012345679012345678
У мамы есть,подруга,мечта,0.024691358024691357
У мамы есть,подруга,много,0.024691358024691357
У мамы есть,подруга,мы,0.012345679012345678
У мамы есть,подруга,надежда,0.012345679012345678
У мамы есть,подруга,небольшой,0.012345679012345678
У мамы есть,подруга,немного,0.012345679012345678
У мамы есть,подруга,несколько,0.024691358024691357
У мамы есть,подруга,нечто,0.012345679012345678
У мамы есть,подруга,новый,0.012345679012345678
У мамы есть,подруга,один,0.1111111111111111
У мамы есть,подруга,опыт,0.012345679012345678
У мамы есть,подруга,папа,0.037037037037037035
У мамы есть,подруга,пирог,0.012345679012345678
У мамы есть,подруга,платье,0.012345679012345678
У мамы есть,подруга,подруга,0.037037037037037035
У мамы есть,подруга,привычка,0.08641975308641975
У мамы есть,подруга,причина,0.012345679012345678
У мамы есть,подруга,работа,0.012345679012345678
У мамы есть,подруга,ребенок,0.024691358024691357
У мамы есть,подруга,сестра,0.012345679012345678
У мамы есть,подруга,старый,0.012345679012345678
У мамы есть,подруга,сумка,0.024691358024691357
У мамы есть,подруга,сын,0.07407407407407407
У мамы есть,подруга,таинственный,0.012345679012345678
У мамы есть,подруга,талант,0.012345679012345678
У мамы есть,подруга,то,0.024691358024691357
У мамы есть,подруга,три,0.024691358024691357
У мамы есть,подруга,увлечение,0.012345679012345678
У мамы есть,подруга,хороший,0.012345679012345678
У мамы есть,подруга,чувство,0.012345679012345678
У мамы есть,подруга,я,0.012345679012345678
В резервациях,миссионеры,а,0.0625
В резервациях,миссионеры,белый,0.0625
В резервациях,миссионеры,мореплаватель,0.0625
В резервациях,миссионеры,первый,0.0625
В резервациях,миссионеры,переселенец,0.0625
В резервациях,миссионеры,поселенец,0.0625
В резервациях,миссионеры,путешественник,0.125
В резервациях,миссионеры,турист,0.4375
В резервациях,миссионеры,ученый,0.0625
В лесу ветром,трепало,а,0.013157894736842105
В лесу ветром,трепало,валить,0.10526315789473684
В лесу ветром,трепало,вырыть,0.013157894736842105
В лесу ветром,трепало,гнуть,0.05263157894736842
В лесу ветром,трепало,доноситься,0.013157894736842105
В лесу ветром,трепало,занести,0.02631578947368421
В лесу ветром,трепало,качать,0.09210526315789473
В лесу ветром,трепало,клонить,0.013157894736842105
В лесу ветром,трепало,колыхать,0.013157894736842105
В лесу ветром,трепало,кренить,0.013157894736842105
В лесу ветром,трепало,ломать,0.09210526315789473
В лесу ветром,трепало,навеять,0.013157894736842105
В лесу ветром,трепало,нагибать,0.013157894736842105
В лесу ветром,трепало,надуть,0.013157894736842105
В лесу ветром,трепало,наклонить,0.013157894736842105
В лесу ветром,трепало,наломать,0.013157894736842105
В лесу ветром,трепало,намести,0.013157894736842105
В лесу ветром,трепало,нанести,0.02631578947368421
В лесу ветром,трепало,нестись,0.013157894736842105
В лесу ветром,трепало,обдувать,0.013157894736842105
В лесу ветром,трепало,очень,0.013157894736842105
В лесу ветром,трепало,пахнуть,0.013157894736842105
В лесу ветром,трепало,погнуть,0.013157894736842105
В лесу ветром,трепало,подуть,0.013157894736842105
В лесу ветром,трепало,поломать,0.02631578947368421
В лесу ветром,трепало,разбросить,0.013157894736842105
В лесу ветром,трепало,разносить,0.013157894736842105
В лесу ветром,трепало,раскачать,0.013157894736842105
В лесу ветром,трепало,свалять,0.039473684210526314
В лесу ветром,трепало,сдувать,0.013157894736842105
В лесу ветром,трепало,сдунуть,0.06578947368421052
В лесу ветром,трепало,снести,0.06578947368421052
В лесу ветром,трепало,создаваться,0.013157894736842105
В лесу ветром,трепало,срывать,0.013157894736842105
В лесу ветром,трепало,срыть,0.013157894736842105
В лесу ветром,трепало,трепать,0.013157894736842105
В лесу ветром,трепало,унести,0.05263157894736842
В лесу ветром,трепало,шевелить,0.013157894736842105
Государством предлагается,установить,ввести,0.13333333333333333
Государством предлагается,установить,делать,0.06666666666666667
Государством предлагается,установить,использовать,0.13333333333333333
Государством предлагается,установить,множество,0.06666666666666667
Государством предлагается,установить,набор,0.06666666666666667
Государством предлагается,установить,несколько,0.06666666666666667
Государством предлагается,установить,принять,0.06666666666666667
Государством предлагается,установить,программа,0.06666666666666667
Государством предлагается,установить,пройти,0.06666666666666667
Государством предлагается,установить,стандарт,0.06666666666666667
Государством предлагается,установить,такой,0.06666666666666667
Государством предлагается,установить,уникальный,0.06666666666666667
Государством предлагается,установить,управлять,0.06666666666666667
Если мы позволим этим людям,уйти,быть,0.05
Если мы позволим этим людям,уйти,вести,0.05
Если мы позволим этим людям,уйти,делать,0.30000000000000004
Если мы позволим этим людям,уйти,завладеть,0.05
Если мы позволим этим людям,уйти,использовать,0.05
Если мы позволим этим людям,уйти,к,0.05
Если мы позволим этим людям,уйти,найти,0.05
Если мы позволим этим людям,уйти,пользоваться,0.05
Если мы позволим этим людям,уйти,поступить,0.05
Если мы позволим этим людям,уйти,применить,0.05
Если мы позволим этим людям,уйти,продолжать,0.05
Если мы позволим этим людям,уйти,совершить,0.05
Если мы позволим этим людям,уйти,так,0.1
Если мы позволим этим людям,уйти,что,0.05
Володя каким-то образом,узнал,брать,0.008928571428571428
Володя каким-то образом,узнал,быть,0.008928571428571428
Володя каким-то образом,узнал,видеть,0.008928571428571428
Володя каким-то образом,узнал,встать,0.008928571428571428
Володя каким-то образом,узнал,делать,0.008928571428571428
Володя каким-то образом,узнал,добраться,0.008928571428571428
Володя каким-то образом,узнал,догадаться,0.044642857142857144
Володя каким-то образом,узнал,заговорить,0.008928571428571428
Володя каким-то образом,узнал,зайти,0.008928571428571428
Володя каким-то образом,узнал,знать,0.026785714285714284
Володя каким-то образом,узнал,мочь,0.16964285714285715
Володя каким-то образом,узнал,найти,0.026785714285714284
Володя каким-то образом,узнал,начать,0.008928571428571428
Володя каким-то образом,узнал,непостижимый,0.008928571428571428
Володя каким-то образом,узнал,оказаться,0.03571428571428571
Володя каким-то образом,узнал,падать,0.008928571428571428
Володя каким-то образом,узнал,пилить,0.008928571428571428
Володя каким-то образом,узнал,получить,0.026785714285714284
Володя каким-то образом,узнал,понять,0.026785714285714284
Володя каким-то образом,узнал,почувствовать,0.017857142857142856
Володя каким-то образом,узнал,прийти,0.008928571428571428
Володя каким-то образом,узнал,решить,0.017857142857142856
Володя каким-то образом,узнал,самолет,0.008928571428571428
Володя каким-то образом,узнал,стать,0.026785714285714284
Володя каким-то образом,узнал,угадать,0.026785714285714284
Володя каким-то образом,узнал,угадывать,0.008928571428571428
Володя каким-то образом,узнал,узнать,0.17857142857142858
Володя каким-то образом,узнал,уйти,0.008928571428571428
Володя каким-то образом,узнал,улететь,0.008928571428571428
Володя каким-то образом,узнал,уметь,0.09821428571428571
Володя каким-то образом,узнал,умудриться,0.11607142857142858
Володя каким-то образом,узнал,хотеть,0.008928571428571428
На привале у озера,юный,альпинист,0.014925373134328358
На привале у озера,юный,быть,0.029850746268656716
На привале у озера,юный,все,0.029850746268656716
На привале у озера,юный,карась,0.014925373134328358
На привале у озера,юный,лежать,0.014925373134328358
На привале у озера,юный,мы,0.5373134328358209
На привале у озера,юный,оказаться,0.014925373134328358
На привале у озера,юный,он,0.014925373134328358
На привале у озера,юный,они,0.029850746268656716
На привале у озера,юный,отдыхать,0.014925373134328358
На привале у озера,юный,охотник,0.05970149253731343
На привале у озера,юный,поляна,0.014925373134328358
На привале у озера,юный,разбить,0.029850746268656716
На привале у озера,юный,развести,0.014925373134328358
На привале у озера,юный,разложить,0.014925373134328358
На привале у озера,юный,разожать,0.014925373134328358
На привале у озера,юный,расположиться,0.029850746268656716
На привале у озера,юный,сидеть,0.014925373134328358
На привале у озера,юный,случиться,0.014925373134328358
На привале у озера,юный,собраться,0.014925373134328358
На привале у озера,юный,стоять,0.014925373134328358
На привале у озера,юный,три,0.014925373134328358
На привале у озера,юный,турист,0.014925373134328358
На привале у озера,юный,я,0.014925373134328358
Можно будет,бросить,брать,0.015384615384615385
Можно будет,бросить,видеть,0.03076923076923077
Можно будет,бросить,встретиться,0.015384615384615385
Можно будет,бросить,выяснить,0.015384615384615385
Можно будет,бросить,делать,0.1076923076923077
Можно будет,бросить,догадаться,0.03076923076923077
Можно будет,бросить,договориться,0.015384615384615385
Можно будет,бросить,завтра,0.015384615384615385
Можно будет,бросить,зайти,0.015384615384615385
Можно будет,бросить,заказать,0.015384615384615385
Можно будет,бросить,интересоваться,0.015384615384615385
Можно будет,бросить,использовать,0.015384615384615385
Можно будет,бросить,купить,0.015384615384615385
Можно будет,бросить,назвать,0.015384615384615385
Можно будет,бросить,найти,0.046153846153846156
Можно будет,бросить,отдохнуть,0.015384615384615385
Можно будет,бросить,погулять,0.015384615384615385
Можно будет,бросить,поехать,0.03076923076923077
Можно будет,бросить,позвонить,0.015384615384615385
Можно будет,бросить,пойти,0.16923076923076924
Можно будет,бросить,предположить,0.015384615384615385
Можно будет,бросить,приехать,0.015384615384615385
Можно будет,бросить,прийти,0.015384615384615385
Можно будет,бросить,прикинуться,0.015384615384615385
Можно будет,бросить,пробовать,0.015384615384615385
Можно будет,бросить,просить,0.015384615384615385
Можно будет,бросить,работать,0.015384615384615385
Можно будет,бросить,сказать,0.06153846153846154
Можно будет,бросить,смотреть,0.015384615384615385
Можно будет,бросить,собрать,0.015384615384615385
Можно будет,бросить,сойти,0.046153846153846156
Можно будет,бросить,соорудить,0.015384615384615385
Можно будет,бросить,съесть,0.015384615384615385
Можно будет,бросить,танцевать,0.015384615384615385
